Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Tick Me","4. Tick Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408010/tick-me,1.8,-1,Boulder,V1,1,12,43.01241,-90.12177
"Scooby Dooby Dew","Group Camp Z > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106421518/scooby-dooby-dew,2.0,-1,Boulder,"V1 PG13",1,25,43.04952,-90.10565
"Lichen Love","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106227519/lichen-love,1.8,-1,Boulder,V1+,1,8,43.03431,-90.11173
"Zummer Time Crack","5. Steve's ZZ Boulders > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106389432/zummer-time-crack,1.8,-1,Boulder,V3-4,1,13,43.05482,-90.09974
slugs,"East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106173076/slugs,1.7,-1,Boulder,V4,1,,43.05179,-90.09875
"Early Release","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106227499/early-release,1.8,-1,Boulder,V3-4,1,10,43.03431,-90.11173
"Got Shorty","High Anxiety > Plan B Area > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107323975/got-shorty,1.8,-1,Boulder,V2,1,5,43.05023,-90.09778
"What would Steve Dew?","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106816617/what-would-steve-dew,1.8,-1,Boulder,V4,1,18,43.03431,-90.11173
"Under the Sun","Prairie Fire > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408227/under-the-sun,1.8,-1,Boulder,V1-2,1,,43.03622,-90.08344
"Sunnyside Slab","Rock Garden Roof > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408251/sunnyside-slab,1.8,-1,Boulder,V0,1,,43.03624,-90.08339
Estellar,"Boulder 401 > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106401547/estellar,1.8,-1,Boulder,V3,1,15,43.03626,-90.08424
Leprosy,"3. Group Camp A > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408801/leprosy,1.8,-1,Boulder,V1,1,9,43.04983,-90.10069
"Call in the Cleaners","3. Godfather Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106452287/call-in-the-cleaners,1.6,-1,Boulder,V2,1,,43.01229,-90.12221
"The Guillotine Right","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106197842/the-guillotine-right,1.6,-1,Boulder,V1,1,15,43.05179,-90.09875
"Big Jim Mantle","3. Boat Landing Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/112341857/big-jim-mantle,1.5,-1,Boulder,V0,1,15,43.01417,-90.11354
"Creature of the Deep","Loch Ness Boulder > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/112500015/creature-of-the-deep,1.5,-1,Boulder,V1,1,10,43.01445,-90.11079
"Full Extension Direct","Full Extension > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107518227/full-extension-direct,1.7,-1,Boulder,V4,1,10,43.04951,-90.08482
"Dirty Direct","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107324001/dirty-direct,1.7,-1,Boulder,V4,1,9,43.03413,-90.11715
"El Gran Encuentro","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107777467/el-gran-encuentro,1.7,-1,Boulder,V1-2,1,15,43.05179,-90.09875
"between a tree and a hard place","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106269940/between-a-tree-and-a-hard-place,1.7,-1,Boulder,V1-2,1,15,43.05179,-90.09875
"Oak Tree Crack","Oak Tree Boulder > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408210/oak-tree-crack,1.7,-1,Boulder,V1,1,,43.03597,-90.08297
"The Sweatshop","Red Light District > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106402282/the-sweatshop,1.7,-1,Boulder,V2,1,10,43.04924,-90.08487
"A Test of Tesselation","5. Steve's ZZ Boulders > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106389462/a-test-of-tesselation,1.7,-1,Boulder,V4,1,25,43.05482,-90.09974
"Deferred Judgement","Pimp Boulder > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106239731/deferred-judgement,1.7,-1,Boulder,V3,1,12,43.01458,-90.11077
"If Not Now, When?","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107320782/if-not-now-when,1.5,-1,Boulder,V3,1,10,43.03413,-90.11715
"Tree Slab","3. Boat Landing Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106223201/tree-slab,1.4,-1,Boulder,V-easy,1,10,43.01417,-90.11354
"Almost Left Behind","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106258205/almost-left-behind,1.4,-1,Boulder,V1,1,,43.03431,-90.11173
Egghead,"The Scientists > The Complex > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106370470/egghead,1.5,-1,Boulder,V1,1,15,43.02729,-90.0947
"Mesmerizing The Ultra","Born Full Grown > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449277/mesmerizing-the-ultra,1.5,-1,Boulder,V1,1,,43.04991,-90.08517
"Direct Butthole","Press It Out > Plan B Area > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/112313199/direct-butthole,1.5,-1,Boulder,V1,1,10,43.04966,-90.09842
"Young Goodman Brown","Born Full Grown > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449297/young-goodman-brown,1.4,-1,Boulder,V1,1,,43.04991,-90.08517
"Dead Wood","Loch Ness Boulder > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/112500026/dead-wood,1.3,-1,Boulder,V0,1,8,43.01445,-90.11079
"The Shister","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105888696/the-shister,1.5,-1,Boulder,V4,1,,43.03413,-90.11715
"Shister Wall","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105888700/shister-wall,1.5,-1,Boulder,V2-3,1,,43.03413,-90.11715
"bottom of the barrel","West Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106396994/bottom-of-the-barrel,1.5,-1,Boulder,V3,1,7,43.0511,-90.0994
"Afternoon Delight","Singled Out Boulders > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/110202165/afternoon-delight,1.5,-1,Boulder,V2,1,10,43.01295,-90.1207
"Singled Out","Singled Out Boulders > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/110202157/singled-out,1.5,-1,Boulder,V3-,1,10,43.01295,-90.1207
"Life on the Prairie","Life on the Prairie > Twin Valley North > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106391864/life-on-the-prairie,1.5,-1,Boulder,V5,1,14,43.02883,-90.1093
"Ehhh Tony","3. Godfather Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106793856/ehhh-tony,1.5,-1,Boulder,V7,1,25,43.01229,-90.12221
"Napolean Face Left","Napolean Boulder > Plan B Area > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106547753/napolean-face-left,1.1,-1,Boulder,V1,1,10,43.05034,-90.09735
"Chalk & Chocolate","Chalk & Chocolate Boulder > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106750868/chalk-chocolate,1.5,-1,Boulder,V2,1,10,43.01455,-90.11102
"Lost Zane","3. Boat Landing Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107379318/lost-zane,1.3,-1,Boulder,V3,1,12,43.01417,-90.11354
"Head Trauma","Born Full Grown > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107355506/head-trauma,1.3,-1,Boulder,V4,1,8,43.04991,-90.08517
"Mark it Zero","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106269978/mark-it-zero,1.3,-1,Boulder,V0,1,,43.05179,-90.09875
"Dirty Bird","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107324227/dirty-bird,1.2,-1,Boulder,V3,1,12,43.03413,-90.11715
Pushbroom,"6. Mustache Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106412193/pushbroom,1.2,-1,Boulder,V0+,1,12,43.01252,-90.12185
"Napolean Face Right","Napolean Boulder > Plan B Area > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106547758/napolean-face-right,1.0,-1,Boulder,V1,1,10,43.05034,-90.09735
"Parole Violation","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106227508/parole-violation,1.2,-1,Boulder,V3-4,1,10,43.03431,-90.11173
"The Firing Squad","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106190462/the-firing-squad,1.0,-1,Boulder,V-easy,1,10,43.05179,-90.09875
"Lethal Injection","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106190468/lethal-injection,1.0,-1,Boulder,V1+,1,10,43.05179,-90.09875
"Sandbox Warm-up","Sandbox Boulders > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106418404/sandbox-warm-up,1.0,-1,Boulder,V0,1,,43.03501,-90.11087
"Scared of the Sandbox","Sandbox Boulders > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106418411/scared-of-the-sandbox,1.0,-1,Boulder,V3,1,,43.03501,-90.11087
"Beached Whale","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106227515/beached-whale,1.0,-1,Boulder,V2,1,10,43.03431,-90.11173
"The Monster In The Mirror","7. Cannon Boulder **historical info** > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/110382203/the-monster-in-the-mirror,1.0,-1,Boulder,V11,1,20,43.01258,-90.12165
"Cat Fancy","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106281780/cat-fancy,1.0,-1,Boulder,V2-3,1,10,43.03431,-90.11173
"Dirty Traverse","Barrel Boulders > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107324217/dirty-traverse,1.0,-1,Boulder,V3,1,15,43.03413,-90.11715
"Full Execution","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106190490/full-execution,1.0,-1,Boulder,V8-9,1,15,43.05179,-90.09875
"The Catacomb","Catacomb > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106402262/the-catacomb,1.0,-1,Boulder,V2-3,1,10,43.04944,-90.08493
"The Wanderer","Cave Mesa > The Complex > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106370499/the-wanderer,1.0,-1,Boulder,V1,1,12,43.02745,-90.09429
"Call Girl","East Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106404701/call-girl,1.0,-1,Boulder,V1,1,20,43.05179,-90.09875
Pangea,"Born Full Grown > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107518177/pangea,1.0,-1,Boulder,V3-,1,10,43.04991,-90.08517
"Freaney's Fin","Illusions Area > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106452726/freaneys-fin,1.0,-1,Boulder,V1,1,15,43.01465,-90.11043
"The Prostrator","West Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106231687/the-prostrator,1.0,-1,Boulder,V2,1,12,43.0511,-90.0994
"Growth Spurt","The Cave > Plan B Area > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106384720/growth-spurt,1.0,-1,Boulder,V3,1,20,43.04885,-90.0969
"Training Weight","Life on the Prairie > Twin Valley North > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106391879/training-weight,1.0,-1,Boulder,V1,1,9,43.02883,-90.1093
"Birds Of Prey","Nobody You Know > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449326/birds-of-prey,1.0,-1,Boulder,V1,1,,43.04907,-90.08536
"Born Full Grown","Born Full Grown > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449264/born-full-grown,1.0,-1,Boulder,V2,1,,43.04991,-90.08517
"Rock Slide","Rock Slide > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408256/rock-slide,1.0,-1,Boulder,V2-,1,,43.03641,-90.08365
"Pot Kettle Black","Nobody You Know > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449284/pot-kettle-black,1.0,-1,Boulder,V1,1,,43.04907,-90.08536
"Coffin Varnish","Nobody You Know > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449310/coffin-varnish,1.0,-1,Boulder,V1,1,,43.04907,-90.08536
"Jurassic Park","Nobody You Know > 6. Group Camp G > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106449290/jurassic-park,1.0,-1,Boulder,V2,1,,43.04907,-90.08536
Carrion,"5. Steve's ZZ Boulders > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106419106/carrion,1.0,-1,Boulder,V1,1,18,43.05482,-90.09974
"Lumpy Corner","Rock Garden Roof > Old Orchard Pass > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106408246/lumpy-corner,0.8,-1,Boulder,V0,1,,43.03624,-90.08339
"Herding Cat","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106281769/herding-cat,0.5,-1,Boulder,V0,1,15,43.03431,-90.11173
"Don't Fear The Knob","9. Knoob Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/110202015/dont-fear-the-knob,0.3,-1,Boulder,V0,1,8,43.01277,-90.12137
"Mint Julep","9. Knoob Boulder > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/110202146/mint-julep,0.3,-1,Boulder,V0,1,8,43.01277,-90.12137
"Mossius Enigma","5. Steve's ZZ Boulders > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106389439/mossius-enigma,0.0,-1,Boulder,V4,1,13,43.05482,-90.09974
"Natural Highs Come a Whole Lot Cheaper","Illusions Area > 4. Danny's Imaginary Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106540030/natural-highs-come-a-whole-lot-cheaper,-1.0,-1,Boulder,"V3 X",1,25,43.01465,-90.11043
"Dust in the Corner","Chicago Bloc > 1. Box Canyon Boulders > Cox Hollow > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/123930261/dust-in-the-corner,3.0,-1,Boulder,"V2 PG13",1,25,43.01262,-90.1217
